playerID,year,stint,tmID,dRebounds,dq,pos,height,weight,college,birthYear,award,confID,rank,playoff,firstRound,semis,finals,won,lost,homeW,homeL,awayW,awayL,confW,confL,min,attend,W,L,PER,TS%,eFG%,stocks
daleygr01w,4,0,PHO,1,0,G,66.0,147,1,1978,[],WE,7,0,001,001,001,8,26,6,11,2,15,5,19,6925,144511,0.0,0.0,-1.7432966817640505,20.0,20.0,1
darlihe01w,1,0,CLE,39,0,G,66.0,164,1,1978,[],EA,2,1,100,010,001,17,15,13,3,4,12,13,8,6500,137532,3.0,3.0,10.314302952080059,43.393057110862266,35.66666666666667,42
darlihe01w,2,0,CLE,58,0,G,66.0,164,1,1978,[],EA,1,1,010,001,001,22,10,14,2,8,8,15,6,6425,147373,1.0,2.0,9.63117743780702,49.57507082152974,42.46987951807229,38
darlihe01w,4,0,CLE,62,2,G,66.0,164,1,1978,[],EA,4,1,010,001,001,17,17,11,6,6,11,13,11,6825,125793,1.0,2.0,6.5807669690217265,43.7779433681073,38.81118881118881,45
darlihe01w,5,0,MIN,56,0,G,66.0,164,1,1978,[],WE,3,1,010,001,001,18,16,11,6,7,10,12,10,6850,125097,0.0,2.0,5.412811710427717,44.3824499112351,37.69230769230769,34
darlihe01w,6,0,CHA,42,1,G,66.0,164,1,1978,[],EA,6,0,001,001,001,6,28,5,12,1,16,4,16,6945,98054,0.0,0.0,6.140894515363161,47.12825933756166,36.36363636363637,41
darlihe01w,7,0,CHA,46,0,G,66.0,164,1,1978,[],EA,6,0,001,001,001,11,23,7,10,4,13,6,14,6825,106942,0.0,0.0,7.728421307608257,48.70530209617756,43.47826086956522,38
darlihe01w,8,0,SAS,62,0,G,66.0,164,1,1978,[],WE,2,1,100,010,001,20,14,9,8,11,6,13,9,6875,128680,2.0,3.0,8.475136432345131,49.48301329394387,44.583333333333336,46
darlihe01w,9,0,SAS,60,0,G,66.0,164,1,1978,[],WE,1,1,100,100,010,24,10,15,2,9,8,10,10,6850,135722,4.0,5.0,6.626685732946234,38.64872602347552,31.70731707317073,36
darlihe01w,10,0,SAS,47,0,G,66.0,164,1,1978,[],WE,4,1,010,001,001,15,19,10,7,5,12,10,10,6950,127957,1.0,2.0,4.155676079061832,39.03903903903904,30.73394495412844,35
davenje01w,8,0,NYL,66,0,C,77.0,215,1,1985,[],EA,4,1,010,001,001,16,18,10,7,6,11,10,10,6850,147866,1.0,2.0,21.538183221940297,52.99927728258251,44.52554744525548,36
davenje01w,9,0,NYL,28,0,C,77.0,215,1,1985,[],EA,3,1,100,010,001,19,15,11,6,8,9,11,9,6900,153772,3.0,3.0,19.52544517141444,49.54268292682927,47.45762711864407,14
davenje01w,10,0,IND,25,0,C,77.0,215,1,1985,[],EA,1,1,100,100,010,22,12,14,3,8,9,17,5,6925,134964,6.0,4.0,18.58886300099929,56.42633228840126,52.72727272727272,21
davisbr01w,7,0,LAS,12,0,G,72.0,172,1,1983,[],WE,1,1,100,010,001,25,9,15,2,10,7,15,5,6825,141282,2.0,3.0,10.438973250495666,35.714285714285715,33.0188679245283,6
davisde01w,8,0,HOU,0,0,G,67.0,138,1,1984,[],WE,5,0,001,001,001,13,21,7,10,6,11,10,12,6800,138816,0.0,0.0,-2.9063971897786316,50.0,50.0,0
davista02w,10,0,DET,0,0,G,71.0,0,1,1987,[],EA,3,1,100,010,001,18,16,11,6,7,10,11,11,6975,136069,3.0,2.0,16.238017692161645,18.382352941176467,20.0,0
deforan01w,1,0,DET,38,0,G,70.0,160,1,1976,[],EA,5,0,001,001,001,14,18,8,8,6,10,10,11,6425,107289,0.0,0.0,16.009352742687195,51.75613934894345,47.61904761904761,31
deforan01w,4,0,PHO,73,0,G,70.0,160,1,1976,[],WE,7,0,001,001,001,8,26,6,11,2,15,5,19,6925,144511,0.0,0.0,18.853063343458075,52.276951672862445,49.719887955182074,63
deforan01w,5,0,PHO,100,0,G,70.0,160,1,1976,[],WE,5,0,001,001,001,17,17,10,7,7,10,11,11,6825,136295,0.0,0.0,20.179888678669577,55.343857739067325,50.505050505050505,59
deforan01w,6,0,PHO,83,0,G,70.0,160,1,1976,[],WE,5,0,001,001,001,16,18,11,6,5,12,12,10,6800,124146,0.0,0.0,17.52210878669844,51.94337811900191,45.467032967032964,48
deforan01w,7,0,IND,106,0,G,70.0,160,1,1976,[],EA,3,1,010,001,001,21,13,12,5,9,8,12,8,6850,122768,0.0,2.0,15.723261082212487,50.87124312945854,46.96485623003195,48
deforan01w,8,0,IND,83,0,G,70.0,160,1,1976,[],EA,2,1,100,010,001,21,13,12,5,9,8,12,8,6875,133915,3.0,3.0,17.1585973828842,52.46738513896767,49.8134328358209,30
deforan01w,9,0,MIN,79,0,G,70.0,160,1,1976,[],WE,7,0,001,001,001,16,18,9,8,7,10,8,12,6900,118463,0.0,0.0,14.93275455593413,50.04865841790629,47.7859778597786,32
deforan01w,10,0,DET,14,0,G,70.0,160,1,1976,[],EA,3,1,100,010,001,18,16,11,6,7,10,11,11,6975,136069,3.0,2.0,4.8207304027081905,27.77777777777778,27.77777777777778,4
derevje01w,5,0,CON,8,0,G,70.0,140,1,1982,[],EA,1,1,100,100,010,18,16,10,7,8,9,14,6,6900,114017,5.0,3.0,4.226509728461546,35.342261904761905,32.69230769230769,8
derevje01w,6,0,CON,20,0,G,70.0,140,1,1982,[],EA,1,1,100,100,010,26,8,14,3,12,5,13,7,6800,121944,5.0,3.0,1.979267399211922,41.32231404958678,38.63636363636363,13
derevje01w,7,0,PHO,46,0,G,70.0,140,1,1982,[],WE,5,0,001,001,001,18,16,10,7,8,9,8,12,6900,126801,0.0,0.0,11.057102778973679,55.52984729291994,53.333333333333336,30
derevje01w,8,0,PHO,18,0,G,70.0,140,1,1982,[],WE,1,1,100,100,100,23,11,12,5,11,6,17,5,6850,131524,7.0,2.0,7.2775467364341875,51.66475315729046,45.0,7
derevje01w,9,0,PHO,12,0,G,70.0,140,1,1982,[],WE,6,0,001,001,001,16,18,10,7,6,11,8,12,6825,144867,0.0,0.0,3.031627857140013,33.71868978805394,28.947368421052634,6
desouer01w,3,0,LAS,6,0,F-C,77.0,190,0,1982,[],WE,1,1,100,100,100,25,7,12,4,13,3,17,4,6475,186410,6.0,0.0,14.789903503866539,32.608695652173914,35.714285714285715,3
desouer01w,8,0,CON,60,0,F-C,77.0,190,0,1982,[],EA,3,1,010,001,001,18,16,8,9,10,7,10,10,6925,135490,1.0,2.0,20.216838419533744,53.4423137378183,53.38983050847458,36
desouer01w,9,0,ATL,40,2,F-C,77.0,190,0,1982,[],EA,7,0,001,001,001,4,30,1,16,3,14,2,18,6825,141379,0.0,0.0,27.120705420387946,59.93150684931508,58.536585365853654,38
desouer01w,10,0,ATL,190,1,F-C,77.0,190,0,1982,[],EA,2,1,010,001,001,18,16,12,5,6,11,10,12,6950,120737,0.0,2.0,24.309453313223553,55.25013743815283,52.79503105590062,76
dickeke01w,1,0,MIN,110,4,F,71.0,165,1,1978,[],WE,6,0,001,001,001,15,17,8,8,7,9,5,16,6425,116638,0.0,0.0,9.354046486479588,43.881334981458586,38.028169014084504,39
dickeke01w,2,0,UTA,1,0,F,71.0,165,1,1978,[],WE,3,1,010,001,001,19,13,9,7,10,6,11,10,6475,110507,0.0,2.0,0.0,0.0,0.0,0
dillata01w,4,0,SAS,14,0,G,69.0,154,1,1981,[],WE,6,0,001,001,001,12,22,9,8,3,14,10,14,6825,176526,0.0,0.0,5.766817580443953,30.307510348905975,27.692307692307693,11
dillata01w,5,0,SAS,12,0,G,69.0,154,1,1981,[],WE,7,0,001,001,001,9,25,6,11,3,14,6,16,6875,142717,0.0,0.0,4.252703284690276,33.98236590742101,34.25925925925926,5
dillata01w,6,0,SAS,5,0,G,69.0,154,1,1981,[],WE,7,0,001,001,001,7,27,5,12,2,15,3,19,6800,135054,0.0,0.0,4.176976648804917,25.337837837837835,25.0,2
dixonta01w,1,0,LAS,71,0,G,69.0,148,1,1975,[],WE,1,1,100,010,001,28,4,15,1,13,3,17,4,6450,105005,2.0,2.0,18.744403602069166,52.019207091849296,47.42268041237113,50
dixonta01w,2,0,LAS,66,2,G,69.0,148,1,1975,[],WE,1,1,100,100,100,28,4,16,0,12,4,19,2,6475,148446,6.0,1.0,14.626065662432692,47.64039905840152,42.63322884012539,29
dixonta01w,3,0,LAS,74,2,G,69.0,148,1,1975,[],WE,1,1,100,100,100,25,7,12,4,13,3,17,4,6475,186410,6.0,0.0,12.203348913336775,46.10359579142098,42.1875,33
dixonta01w,4,0,LAS,85,0,G,69.0,148,1,1975,[],WE,1,1,100,100,010,24,10,11,6,13,4,17,7,6900,157934,5.0,4.0,18.748049481158933,50.81902506414051,45.19230769230769,45
dixonta01w,5,0,LAS,78,0,G,69.0,148,1,1975,[],WE,1,1,010,001,001,25,9,15,2,10,7,16,6,6975,177269,1.0,2.0,15.45336769568641,50.605311116896644,45.16728624535316,37
dixonta01w,6,0,LAS,43,0,G,69.0,148,1,1975,[],WE,4,1,010,001,001,17,17,11,6,6,11,12,10,6800,150521,0.0,2.0,12.77723016145436,46.62004662004662,40.909090909090914,26
dixonta01w,7,0,HOU,41,1,G,69.0,148,1,1975,[],WE,3,1,010,001,001,18,16,12,5,6,11,11,9,6925,130586,0.0,2.0,8.128676492861928,44.185031638664626,40.643274853801174,15
dixonta01w,8,0,HOU,45,0,G,69.0,148,1,1975,[],WE,5,0,001,001,001,13,21,7,10,6,11,10,12,6800,138816,0.0,0.0,18.658556605874832,48.90418402463322,45.1219512195122,30
dixonta01w,9,0,HOU,53,1,G,69.0,148,1,1975,[],WE,5,0,001,001,001,17,17,13,4,4,13,10,10,6925,111951,0.0,0.0,13.008339545426729,45.097711708702185,40.723981900452486,28
dixonta01w,10,0,IND,41,0,G,69.0,148,1,1975,[],EA,1,1,100,100,010,22,12,14,3,8,9,17,5,6925,134964,6.0,4.0,10.876353801327586,46.0765149399609,42.53731343283582,15
donapbe01w,4,0,NYL,0,0,F-C,74.0,195,1,1980,[],EA,6,0,001,001,001,16,18,11,6,5,12,11,13,6850,212346,0.0,0.0,0.0,0.0,0.0,0
donapbe01w,5,0,NYL,41,0,F-C,74.0,195,1,1980,[],EA,2,1,100,010,001,18,16,11,6,7,10,10,10,6900,168062,2.0,3.0,14.98666429770479,49.30743751881963,46.22641509433962,19
doronsh01w,8,0,NYL,3,0,G,69.0,145,1,1985,[],EA,4,1,010,001,001,16,18,10,7,6,11,10,10,6850,147866,1.0,2.0,13.623511031777792,42.08754208754208,40.909090909090914,3
dossaci01w,1,0,ORL,89,2,C,77.0,187,0,1975,[],EA,3,1,010,001,001,16,16,11,5,5,11,13,8,6500,117810,1.0,2.0,14.773965613804632,46.138902379796015,42.34234234234234,79
dossaci01w,2,0,ORL,5,0,C,77.0,187,0,1975,[],EA,5,0,001,001,001,13,19,10,6,3,13,9,12,6450,118874,0.0,0.0,10.942337135935984,43.90018484288355,36.84210526315789,8
dossaci01w,3,0,ORL,20,0,C,77.0,187,0,1975,[],EA,5,0,001,001,001,16,16,10,6,6,10,13,8,6525,113837,0.0,0.0,16.599193192991795,60.07646095030038,49.056603773584904,17
douglka01w,2,0,ORL,35,0,G-F,72.0,167,1,1979,[],EA,5,0,001,001,001,13,19,10,6,3,13,9,12,6450,118874,0.0,0.0,16.163661740931882,47.624938149430974,42.5531914893617,44
douglka01w,3,0,ORL,94,1,G-F,72.0,167,1,1979,[],EA,5,0,001,001,001,16,16,10,6,6,10,13,8,6525,113837,0.0,0.0,19.394244073718973,57.78744455817127,51.951219512195124,62
douglka01w,4,0,CON,73,0,G-F,72.0,167,1,1979,[],EA,3,1,100,010,001,18,16,10,7,8,9,11,13,6875,102433,2.0,2.0,21.493076925240835,55.27770465912082,52.37226277372263,42
douglka01w,5,0,CON,99,0,G-F,72.0,167,1,1979,[],EA,1,1,100,100,010,18,16,10,7,8,9,14,6,6900,114017,5.0,3.0,16.61234921371283,51.284941388638416,47.19626168224299,63
douglka01w,6,0,CON,85,0,G-F,72.0,167,1,1979,[],EA,1,1,100,100,010,26,8,14,3,12,5,13,7,6800,121944,5.0,3.0,19.19588382932784,52.444417881902936,46.70138888888889,52
douglka01w,7,0,CON,83,0,G-F,72.0,167,1,1979,['All-Star Game Most Valuable Player'],EA,1,1,100,010,001,26,8,14,3,12,5,15,5,6825,126096,3.0,2.0,23.16578320047242,57.911224849982354,53.34158415841584,66
douglka01w,8,0,CON,109,0,G-F,72.0,167,1,1979,[],EA,3,1,010,001,001,18,16,8,9,10,7,10,10,6925,135490,1.0,2.0,22.873418189232687,53.65644993304568,49.79338842975206,75
douglka01w,9,0,IND,94,0,G-F,72.0,167,1,1979,[],EA,4,1,010,001,001,17,17,11,6,6,11,12,8,6950,130941,1.0,2.0,17.1840021716727,49.27801971120789,43.340611353711786,64
douglka01w,10,0,IND,96,0,G-F,72.0,167,1,1979,[],EA,1,1,100,100,010,22,12,14,3,8,9,17,5,6925,134964,6.0,4.0,20.43608462338594,53.34711711008817,48.148148148148145,63
duffyme01w,7,0,MIN,19,0,G,67.0,135,1,1984,[],WE,7,0,001,001,001,10,24,8,9,2,15,6,14,6825,109522,0.0,0.0,8.840202668347617,48.094540124587766,42.391304347826086,9
duffyme01w,8,0,MIN,3,0,G,67.0,135,1,1984,[],WE,6,0,001,001,001,10,24,7,10,3,14,8,14,6875,121019,0.0,0.0,-1.851781968064662,32.52788104089219,16.666666666666664,1
duffyme01w,9,0,NYL,2,0,G,67.0,135,1,1984,[],EA,3,1,100,010,001,19,15,11,6,8,9,11,9,6900,153772,3.0,3.0,3.586481907575145,63.657407407407405,41.66666666666667,0
dupreca01w,7,0,CHI,133,0,F,74.0,162,1,1984,[],EA,7,0,001,001,001,5,29,3,14,2,15,4,16,6800,57635,0.0,0.0,21.611407143382625,50.685942519753404,45.7002457002457,68
dupreca01w,8,0,CHI,175,1,F,74.0,162,1,1984,[],EA,6,0,001,001,001,14,20,6,11,8,9,6,14,6972,66557,0.0,0.0,25.08070764402675,50.24011821204285,44.5859872611465,70
dupreca01w,9,0,CHI,193,0,F,74.0,162,1,1984,[],EA,5,0,001,001,001,12,22,8,9,4,13,10,10,6875,62146,0.0,0.0,23.569671327695758,52.075514187059,45.824175824175825,81
dupreca01w,10,0,CHI,192,0,F,74.0,162,1,1984,[],EA,5,0,001,001,001,16,18,12,5,4,13,10,12,6825,66852,0.0,0.0,19.874931692518206,50.07501875468867,45.378151260504204,76
dydekma01w,1,0,UTA,146,1,C,9.0,223,0,1974,[],WE,5,0,001,001,001,18,14,12,4,6,10,13,8,6400,103442,0.0,0.0,20.778458793879487,52.253661310962606,44.91525423728814,114
dydekma01w,2,0,UTA,214,1,C,9.0,223,0,1974,[],WE,3,1,010,001,001,19,13,9,7,10,6,11,10,6475,110507,0.0,2.0,20.74341581978286,51.48100070804815,45.017182130584196,138
dydekma01w,3,0,UTA,210,2,C,9.0,223,0,1974,[],WE,3,1,100,010,001,20,12,12,4,8,8,12,9,6450,118720,2.0,3.0,25.498276071391327,52.06131078224102,43.8871473354232,132
dydekma01w,4,0,SAS,206,1,C,9.0,223,0,1974,[],WE,6,0,001,001,001,12,22,9,8,3,14,10,14,6825,176526,0.0,0.0,25.170358934294622,50.34722222222222,45.08670520231214,119
dydekma01w,5,0,SAS,138,0,C,9.0,223,0,1974,[],WE,7,0,001,001,001,9,25,6,11,3,14,6,16,6875,142717,0.0,0.0,18.5262014539182,48.17574511819116,43.50961538461539,68
dydekma01w,6,0,CON,168,0,C,9.0,223,0,1974,[],EA,1,1,100,100,010,26,8,14,3,12,5,13,7,6800,121944,5.0,3.0,24.04632620118865,59.02413431269675,54.01234567901234,79
dydekma01w,7,0,CON,171,0,C,9.0,223,0,1974,[],EA,1,1,100,010,001,26,8,14,3,12,5,15,5,6825,126096,3.0,2.0,24.826774284092618,55.180024831011174,49.60474308300395,106
dydekma01w,8,0,CON,172,1,C,9.0,223,0,1974,[],EA,3,1,010,001,001,18,16,8,9,10,7,10,10,6925,135490,1.0,2.0,21.53019338571274,52.523070881602195,49.19786096256685,78
dydekma01w,9,0,LAS,1,0,C,9.0,223,0,1974,[],WE,3,1,100,010,001,20,14,12,5,8,9,12,8,7000,161639,3.0,3.0,17.067585962140004,40.0,40.0,0
edwarmi01w,1,1,CLE,2,0,G,69.0,150,1,1966,[],EA,2,1,100,010,001,17,15,13,3,4,12,13,8,6500,137532,3.0,3.0,9.470142026637939,40.0,40.0,0
edwarmi01w,1,2,SEA,27,0,G,69.0,150,1,1966,[],WE,8,0,001,001,001,6,26,4,12,2,14,4,17,6475,142594,0.0,0.0,9.470142026637939,41.3510101010101,37.76223776223776,19
edwarmi01w,2,0,SEA,2,0,G,69.0,150,1,1966,[],WE,8,0,001,001,001,10,22,5,11,5,11,6,15,6550,95257,0.0,0.0,3.6844887969377695,51.54639175257733,33.33333333333333,1
edwarsi01w,1,0,SEA,69,0,C,76.0,164,1,1973,[],WE,8,0,001,001,001,6,26,4,12,2,14,4,17,6475,142594,0.0,0.0,16.9399947110256,49.72375690607735,45.604395604395606,26
edwarsi01w,2,0,SEA,90,0,C,76.0,164,1,1973,[],WE,8,0,001,001,001,10,22,5,11,5,11,6,15,6550,95257,0.0,0.0,18.570032388772393,52.31326152216139,47.89473684210526,44
edwarsi01w,3,0,SEA,95,0,C,76.0,164,1,1973,[],WE,4,1,010,001,001,17,15,10,6,7,9,10,11,6450,111774,0.0,2.0,18.946081458220366,58.6471702082895,53.48101265822785,33
edwarsi01w,4,0,SEA,79,0,C,76.0,164,1,1973,[],WE,5,0,001,001,001,18,16,13,4,5,12,11,13,6850,120857,0.0,0.0,17.46990564996112,49.48310640443773,45.52238805970149,19
edwarsi01w,5,0,SEA,31,0,C,76.0,164,1,1973,[],WE,2,1,100,100,100,20,14,13,4,7,10,13,9,6825,134291,6.0,2.0,12.704553330763016,37.878787878787875,36.36363636363637,11
edwarsi01w,6,0,SEA,22,0,C,76.0,164,1,1973,[],WE,2,1,010,001,001,20,14,14,3,6,11,13,9,6825,151150,1.0,2.0,18.41206601767873,59.42091616248919,58.536585365853654,6
edwarte01w,4,0,MIN,81,0,G-F,71.0,155,1,1964,[],WE,4,1,010,001,001,18,16,11,6,7,10,14,10,6850,120253,1.0,2.0,8.98442017180496,48.76077586206897,44.642857142857146,52
edwarte01w,5,0,MIN,61,0,G-F,71.0,155,1,1964,['Kim Perrot Sportsmanship Award'],WE,3,1,010,001,001,18,16,11,6,7,10,12,10,6850,125097,0.0,2.0,11.379102265720054,45.49718574108818,43.25,55
edwarto01w,1,0,PHO,57,2,G,70.0,160,1,1968,[],WE,4,1,010,001,001,20,12,11,5,9,7,11,10,6425,161075,0.0,2.0,15.151936272910898,49.3517112486859,43.45637583892618,45
edwarto01w,2,2,CHA,32,0,G,70.0,160,1,1968,[],EA,4,1,100,100,010,18,14,11,5,7,9,15,6,6500,105525,4.0,4.0,11.438933258782676,42.999656002751976,36.5,20
edwarto01w,2,1,PHO,14,1,G,70.0,160,1,1968,[],WE,5,0,001,001,001,13,19,10,6,3,13,8,13,6450,136979,0.0,0.0,11.438933258782676,51.265270506108195,40.140845070422536,6
edwarto01w,3,0,CHA,30,0,G,70.0,160,1,1968,[],EA,2,1,010,001,001,18,14,11,5,7,9,12,9,6450,106670,0.0,2.0,17.16304464295319,46.96410600469642,39.8989898989899,18
elysh01w,6,0,SAS,51,0,F,74.0,182,1,1983,[],WE,7,0,001,001,001,7,27,5,12,2,15,3,19,6800,135054,0.0,0.0,11.110836296042162,46.594261196031105,41.28787878787879,11
elysh01w,7,0,SAS,26,0,F,74.0,182,1,1983,[],WE,6,0,001,001,001,13,21,6,11,7,10,10,10,6800,125749,0.0,0.0,8.385353437883557,36.97691197691198,29.545454545454547,2
elysh01w,8,0,SEA,29,0,F,74.0,182,1,1983,[],WE,4,1,010,001,001,17,17,12,5,5,12,11,11,6825,135553,0.0,2.0,8.982229679588537,42.966684294024326,36.29032258064516,9
elysh01w,9,0,SEA,60,0,F,74.0,182,1,1983,[],WE,2,1,010,001,001,22,12,16,1,6,11,13,7,6800,140503,1.0,2.0,14.261293268500838,44.99840713603058,42.608695652173914,17
elysh01w,10,0,CHI,66,0,F,74.0,182,1,1983,[],EA,5,0,001,001,001,16,18,12,5,4,13,10,12,6825,66852,0.0,0.0,17.896744716624966,51.915503043322595,47.51243781094527,20
enissh01w,1,0,CHA,24,0,F-C,73.0,185,1,1974,[],EA,8,0,001,001,001,8,24,5,11,3,13,5,16,6475,90963,0.0,0.0,21.515215463284903,53.29754601226993,44.71153846153847,11
enissh01w,2,0,CHA,65,0,F-C,73.0,185,1,1974,[],EA,4,1,100,100,010,18,14,11,5,7,9,15,6,6500,105525,4.0,4.0,16.38946215614057,51.42149472323928,46.20253164556962,15
enissh01w,3,0,CHA,3,0,F-C,73.0,185,1,1974,[],EA,2,1,010,001,001,18,14,11,5,7,9,12,9,6450,106670,0.0,2.0,17.835195843928467,43.26047358834244,27.77777777777778,3
enissh01w,4,0,CHA,63,0,F-C,73.0,185,1,1974,[],EA,2,1,010,001,001,18,16,13,4,5,12,12,12,6850,120061,0.0,2.0,24.198045943116387,56.78745267712277,50.53191489361703,31
erbsu01w,1,0,CHA,37,0,C,78.0,240,1,1977,[],EA,8,0,001,001,001,8,24,5,11,3,13,5,16,6475,90963,0.0,0.0,19.377296125085806,50.043516100957355,43.83561643835616,14
erbsu01w,2,0,CHA,27,0,C,78.0,240,1,1977,[],EA,4,1,100,100,010,18,14,11,5,7,9,15,6,6500,105525,4.0,4.0,19.37327131237082,52.69320843091335,42.857142857142854,6
erbsu01w,3,0,CHA,51,2,C,78.0,240,1,1977,[],EA,2,1,010,001,001,18,14,11,5,7,9,12,9,6450,106670,0.0,2.0,14.55094538144221,60.273972602739725,56.451612903225815,24
ervinla01w,10,0,CON,9,0,F,76.0,171,1,1985,[],EA,6,0,001,001,001,16,18,12,5,4,13,10,12,6975,115496,0.0,0.0,13.886964455141998,44.742729306487696,47.05882352941176,1
fallotr01w,2,0,PHO,42,0,G-F,75.0,165,0,1972,[],WE,5,0,001,001,001,13,19,10,6,3,13,8,13,6450,136979,0.0,0.0,19.36906259559977,55.98052851182197,51.930501930501926,47
farriba01w,1,0,DET,16,0,C-F,75.0,200,1,1976,[],EA,5,0,001,001,001,14,18,8,8,6,10,10,11,6425,107289,0.0,0.0,19.744525094489553,53.72492836676217,50.0,7
farriba01w,2,0,DET,68,1,C-F,75.0,200,1,1976,[],EA,7,0,001,001,001,10,22,6,10,4,12,7,14,6550,109348,0.0,0.0,13.641387907574986,52.218264248704656,46.93877551020408,12
farriba01w,3,0,DET,65,0,C-F,75.0,200,1,1976,[],EA,8,0,001,001,001,9,23,7,9,2,14,6,15,6450,94171,0.0,0.0,12.802046111352245,49.70800889877642,41.88034188034188,21
farriba01w,4,0,DET,53,0,C-F,75.0,200,1,1976,[],EA,1,1,100,100,100,25,9,13,4,12,5,18,6,6900,133647,6.0,2.0,11.675338596934983,50.1104797979798,43.43434343434344,14
farriba01w,5,0,DET,33,0,C-F,75.0,200,1,1976,[],EA,3,1,010,001,001,17,17,8,9,9,8,11,9,6850,160860,1.0,2.0,14.968945696010744,56.86198920585967,51.24999999999999,10
farriba01w,6,0,DET,53,0,C-F,75.0,200,1,1976,[],EA,4,1,010,001,001,16,18,12,5,4,13,11,9,6925,159356,0.0,2.0,8.413094066110782,42.88962381149235,34.24657534246575,9
farriba01w,7,0,NYL,122,1,C-F,75.0,200,1,1976,[],EA,5,0,001,001,001,11,23,7,10,4,13,7,13,6875,155048,0.0,0.0,12.815218566492772,49.40935938209904,42.98642533936652,26
farriba01w,8,0,NYL,27,0,C-F,75.0,200,1,1976,[],EA,4,1,010,001,001,16,18,10,7,6,11,10,10,6850,147866,1.0,2.0,9.743437337988698,40.744157441574416,34.48275862068966,7
farriba01w,9,0,PHO,92,0,C-F,75.0,200,1,1976,[],WE,6,0,001,001,001,16,18,10,7,6,11,8,12,6825,144867,0.0,0.0,13.008721144441244,52.71622587562545,47.31182795698925,24
farriba01w,10,0,DET,15,0,C-F,75.0,200,1,1976,[],EA,3,1,100,010,001,18,16,11,6,7,10,11,11,6975,136069,3.0,2.0,4.610704734425879,52.9925187032419,22.22222222222222,5
feastal01w,1,0,LAS,49,0,F,71.0,168,1,1976,[],WE,1,1,100,010,001,28,4,15,1,13,3,17,4,6450,105005,2.0,2.0,21.80184575111882,50.83551439500704,42.51497005988024,25
feastal01w,2,0,CHA,98,1,F,71.0,168,1,1976,[],EA,4,1,100,100,010,18,14,11,5,7,9,15,6,6500,105525,4.0,4.0,17.694570796666817,50.17595952930826,45.68452380952381,39
feastal01w,3,0,CHA,81,0,F,71.0,168,1,1976,[],EA,2,1,010,001,001,18,14,11,5,7,9,12,9,6450,106670,0.0,2.0,19.98395271024092,57.52884031572556,52.910958904109584,51
feastal01w,4,0,CHA,76,0,F,71.0,168,1,1976,[],EA,2,1,010,001,001,18,16,13,4,5,12,12,12,6850,120061,0.0,2.0,17.857484865560078,51.17384555684905,47.08994708994709,61
feastal01w,5,0,CHA,62,0,F,71.0,168,1,1976,[],EA,5,0,001,001,001,16,18,10,7,6,11,8,12,6900,116383,0.0,0.0,15.37775047472494,52.144930652617994,46.536144578313255,33
feastal01w,6,0,CHA,28,0,F,71.0,168,1,1976,[],EA,6,0,001,001,001,6,28,5,12,1,16,4,16,6945,98054,0.0,0.0,11.729192851732579,53.583389149363704,49.074074074074076,16
feastal01w,7,0,CHA,17,0,F,71.0,168,1,1976,[],EA,6,0,001,001,001,11,23,7,10,4,13,6,14,6825,106942,0.0,0.0,5.08975913675439,33.585735222276504,33.33333333333333,15
feastal01w,9,0,IND,14,0,F,71.0,168,1,1976,[],EA,4,1,010,001,001,17,17,11,6,6,11,12,8,6950,130941,1.0,2.0,10.260723910117617,47.28526924788608,46.62921348314607,8
feifesu01w,6,0,SAC,1,0,G,73.0,162,0,1979,[],WE,1,1,100,100,100,25,9,15,2,10,7,17,5,6800,145213,7.0,1.0,2.28442889092304,45.103092783505154,25.0,0
ferdima01w,2,0,UTA,63,1,G,69.0,153,1,1978,[],WE,3,1,010,001,001,19,13,9,7,10,6,11,10,6475,110507,0.0,2.0,19.39513071692996,53.86789120452137,51.206896551724135,44
ferdima01w,3,0,UTA,88,0,G,69.0,153,1,1978,[],WE,3,1,100,010,001,20,12,12,4,8,8,12,9,6450,118720,2.0,3.0,19.936246136357795,54.7911437791323,48.113207547169814,58
ferdima01w,4,0,SAS,99,0,G,69.0,153,1,1978,[],WE,6,0,001,001,001,12,22,9,8,3,14,10,14,6825,176526,0.0,0.0,18.21397852986118,48.74305152244254,38.28125,64
ferdima01w,5,0,SAS,36,0,G,69.0,153,1,1978,[],WE,7,0,001,001,001,9,25,6,11,3,14,6,16,6875,142717,0.0,0.0,19.181095295958357,52.324358435002104,44.44444444444444,34
ferdima01w,6,0,SAS,76,0,G,69.0,153,1,1978,[],WE,7,0,001,001,001,7,27,5,12,2,15,3,19,6800,135054,0.0,0.0,17.903235259755913,46.527244819646974,39.66480446927375,51
ferdima01w,8,0,SAS,48,0,G,69.0,153,1,1978,[],WE,2,1,100,010,001,20,14,9,8,11,6,13,9,6875,128680,2.0,3.0,15.015837688582138,43.71002132196162,37.64705882352941,22
ferdima01w,9,0,LAS,55,0,G,69.0,153,1,1978,[],WE,3,1,100,010,001,20,14,12,5,8,9,12,8,7000,161639,3.0,3.0,16.35450293913757,48.170901982686395,39.43089430894309,29
ferdima01w,10,0,LAS,24,1,G,69.0,153,1,1978,[],WE,3,1,100,010,001,18,16,11,6,7,10,11,9,6925,176587,3.0,3.0,17.102298533120436,49.90745637228979,44.44444444444444,17
